1;100;0.5641895835
Разбиений;Рекурсивное сложение;Двойное Рекурсивное сложение;Наивное сложение;Прореживающее сложение;Кехановское сложение;Совмещающее сложение
18085;-0.0000000899;-0.0000001147;-0.0000021164;-0.0000001495;-0.0000000899;-0.0000000899
18090;0.0000000293;0.0000000568;-0.0000013416;0.0000000889;0.0000000293;0.0000000293
18095;-0.0000000899;-0.0000001147;-0.0000011032;-0.0000001495;-0.0000000899;-0.0000000899
18100;0.0000000293;0.0000000573;-0.0000008648;0.0000000293;0.0000000293;0.0000000293
18105;-0.0000000899;-0.0000001150;-0.0000016992;-0.0000000899;-0.0000001495;-0.0000001495
18110;0.0000000889;0.0000000572;-0.0000012224;0.0000000293;0.0000000889;0.0000000889
18115;-0.0000000899;-0.0000001144;-0.0000021164;-0.0000001495;-0.0000000899;-0.0000000899
18120;0.0000000889;0.0000000571;-0.0000011628;0.0000000889;0.0000000889;0.0000000889
18125;-0.0000001495;-0.0000001142;-0.0000013416;-0.0000001495;-0.0000000899;-0.0000000899
18130;0.0000000889;0.0000000576;-0.0000016396;0.0000000293;0.0000000293;0.0000000293
18135;-0.0000000899;-0.0000001141;-0.0000022953;-0.0000000899;-0.0000000899;-0.0000000899
18140;0.0000000293;0.0000000573;-0.0000009244;0.0000000293;0.0000000889;0.0000000889
18145;-0.0000001495;-0.0000001147;-0.0000018184;-0.0000001495;-0.0000000899;-0.0000000899
18150;0.0000000889;0.0000000574;-0.0000022357;0.0000000293;0.0000000293;0.0000000293
18155;-0.0000000899;-0.0000001144;-0.0000037854;-0.0000001495;-0.0000000899;-0.0000000899
18160;0.0000000889;0.0000000570;-0.0000039046;0.0000000889;0.0000000889;0.0000000889
18165;-0.0000001495;-0.0000001133;-0.0000035470;-0.0000000899;-0.0000000899;-0.0000000899
18170;0.0000000889;0.0000000573;-0.0000035470;0.0000000889;0.0000000889;0.0000000889
18175;-0.0000001495;-0.0000001131;-0.0000031893;-0.0000001495;-0.0000001495;-0.0000001495
18180;0.0000000889;0.0000000574;-0.0000027721;0.0000000889;0.0000000889;0.0000000889
18185;-0.0000000899;-0.0000001138;-0.0000023549;-0.0000002091;-0.0000001495;-0.0000001495
18190;0.0000000889;0.0000000573;-0.0000021164;0.0000000889;0.0000000889;0.0000000889
18195;-0.0000000899;-0.0000001141;-0.0000025933;-0.0000000899;-0.0000000899;-0.0000000899
18200;0.0000000889;0.0000000559;-0.0000034874;0.0000000293;0.0000000293;0.0000000293
18205;-0.0000000899;-0.0000001135;-0.0000039046;-0.0000000899;-0.0000000899;-0.0000000899
18210;0.0000000889;0.0000000564;-0.0000030105;0.0000000293;0.0000000293;0.0000000293
18215;-0.0000001495;-0.0000001142;-0.0000024741;-0.0000000899;-0.0000000899;-0.0000000899
18220;0.0000000293;0.0000000563;-0.0000021761;0.0000000293;0.0000000293;0.0000000293
18225;-0.0000001495;-0.0000001133;-0.0000025933;-0.0000000899;-0.0000000899;-0.0000000899
18230;0.0000000889;0.0000000557;-0.0000030105;0.0000000889;0.0000000889;0.0000000889
18235;-0.0000001495;-0.0000001132;-0.0000030701;-0.0000000899;-0.0000000899;-0.0000000899
18240;0.0000000889;0.0000000558;-0.0000031893;0.0000000889;0.0000000889;0.0000000889
18245;-0.0000000899;-0.0000001136;-0.0000027721;-0.0000001495;-0.0000001495;-0.0000001495
18250;0.0000000889;0.0000000579;-0.0000036662;0.0000000889;0.0000000889;0.0000000889
18255;-0.0000001495;-0.0000001116;-0.0000034278;-0.0000000899;-0.0000000899;-0.0000000899
18260;0.0000000293;0.0000000566;-0.0000031297;0.0000000293;0.0000000293;0.0000000293
18265;-0.0000001495;-0.0000001127;-0.0000035470;-0.0000000899;-0.0000000899;-0.0000000899
18270;0.0000000889;0.0000000558;-0.0000034278;0.0000000889;0.0000000293;0.0000000293
18275;-0.0000001495;-0.0000001131;-0.0000027125;-0.0000000899;-0.0000000899;-0.0000000899
18280;0.0000000889;0.0000000556;-0.0000025337;0.0000000293;0.0000000293;0.0000000293
18285;-0.0000000303;-0.0000001123;-0.0000026529;-0.0000000899;-0.0000000899;-0.0000000899
18290;0.0000000889;0.0000000560;-0.0000022953;0.0000000889;0.0000000889;0.0000000889
18295;-0.0000001495;-0.0000001114;-0.0000033681;-0.0000000899;-0.0000000899;-0.0000000899
18300;0.0000000889;0.0000000559;-0.0000025933;0.0000000889;0.0000000889;0.0000000889
18305;-0.0000001495;-0.0000001121;-0.0000016396;-0.0000000899;-0.0000000899;-0.0000000899
18310;0.0000000889;0.0000000557;-0.0000019376;0.0000000293;0.0000000293;0.0000000293
18315;-0.0000000899;-0.0000001115;-0.0000031893;-0.0000001495;-0.0000001495;-0.0000001495
18320;0.0000000889;0.0000000569;-0.0000032489;0.0000000889;0.0000000889;0.0000000889
18325;-0.0000001495;-0.0000001121;-0.0000033085;-0.0000001495;-0.0000001495;-0.0000001495
18330;0.0000000889;0.0000000553;-0.0000031893;0.0000000889;0.0000000293;0.0000000293
18335;-0.0000000899;-0.0000001116;-0.0000036066;-0.0000000899;-0.0000000899;-0.0000000899
18340;0.0000000889;0.0000000563;-0.0000028317;0.0000000889;0.0000000889;0.0000000889
18345;-0.0000001495;-0.0000001113;-0.0000023549;-0.0000000899;-0.0000000899;-0.0000000899
18350;0.0000000889;0.0000000556;-0.0000033681;0.0000000293;0.0000000889;0.0000000889
18355;-0.0000000899;-0.0000001115;-0.0000037258;-0.0000000899;-0.0000000899;-0.0000000899
18360;0.0000000889;0.0000000557;-0.0000034278;0.0000000293;0.0000000293;0.0000000293
18365;-0.0000001495;-0.0000001109;-0.0000025337;-0.0000001495;-0.0000001495;-0.0000001495
18370;0.0000000889;0.0000000560;-0.0000029509;0.0000000293;0.0000000293;0.0000000293
18375;-0.0000000899;-0.0000001113;-0.0000031893;-0.0000000899;-0.0000000899;-0.0000000899
18380;0.0000000889;0.0000000561;-0.0000023549;0.0000000293;0.0000000293;0.0000000293
18385;-0.0000001495;-0.0000001112;-0.0000034278;-0.0000001495;-0.0000001495;-0.0000001495
18390;0.0000000889;0.0000000555;-0.0000042026;0.0000000293;0.0000000293;0.0000000293
18395;-0.0000001495;-0.0000001106;-0.0000038450;-0.0000001495;-0.0000001495;-0.0000001495
18400;0.0000000889;0.0000000560;-0.0000042026;0.0000000889;0.0000000889;0.0000000889
18405;-0.0000001495;-0.0000001111;-0.0000035470;-0.0000001495;-0.0000000899;-0.0000000899
18410;0.0000000889;0.0000000551;-0.0000024741;0.0000000293;0.0000000293;0.0000000293
18415;-0.0000001495;-0.0000001113;-0.0000033085;-0.0000000899;-0.0000000899;-0.0000000899
18420;0.0000000293;0.0000000551;-0.0000027721;0.0000000889;0.0000000889;0.0000000889
18425;-0.0000001495;-0.0000001113;-0.0000037258;-0.0000001495;-0.0000001495;-0.0000001495
18430;0.0000000889;0.0000000546;-0.0000033681;0.0000000293;0.0000000293;0.0000000293
18435;-0.0000000303;-0.0000001106;-0.0000028317;-0.0000000899;-0.0000000899;-0.0000000899
18440;0.0000000889;0.0000000550;-0.0000031893;0.0000000889;0.0000000889;0.0000000889
18445;-0.0000001495;-0.0000001110;-0.0000035470;-0.0000000899;-0.0000001495;-0.0000001495
18450;0.0000000889;0.0000000546;-0.0000037854;0.0000000889;0.0000000889;0.0000000889
18455;-0.0000000899;-0.0000001098;-0.0000038450;-0.0000001495;-0.0000001495;-0.0000001495
18460;0.0000000293;0.0000000556;-0.0000039642;0.0000000889;0.0000000293;0.0000000293
18465;-0.0000001495;-0.0000001110;-0.0000036662;-0.0000000899;-0.0000000899;-0.0000000899
18470;0.0000000889;0.0000000554;-0.0000030105;0.0000000889;0.0000000889;0.0000000889
18475;-0.0000001495;-0.0000001101;-0.0000031297;-0.0000000899;-0.0000000899;-0.0000000899
18480;0.0000000889;0.0000000552;-0.0000031893;0.0000000293;0.0000000293;0.0000000293
18485;-0.0000001495;-0.0000001095;-0.0000024145;-0.0000000899;-0.0000000899;-0.0000000899
18490;0.0000000889;0.0000000552;-0.0000016992;0.0000000293;0.0000000293;0.0000000293
18495;-0.0000000899;-0.0000001101;-0.0000023549;-0.0000000899;-0.0000000899;-0.0000000899
18500;0.0000000293;0.0000000549;-0.0000013416;0.0000000889;0.0000000889;0.0000000889
18505;-0.0000000899;-0.0000001105;-0.0000019376;-0.0000000899;-0.0000000899;-0.0000000899
18510;0.0000000889;0.0000000550;-0.0000021761;0.0000000293;0.0000000293;0.0000000293
18515;-0.0000001495;-0.0000001099;-0.0000030105;-0.0000000899;-0.0000001495;-0.0000001495
18520;0.0000000889;0.0000000545;-0.0000030105;0.0000000293;0.0000000889;0.0000000889
18525;-0.0000000899;-0.0000001093;-0.0000034278;-0.0000000899;-0.0000001495;-0.0000001495
18530;0.0000000889;0.0000000552;-0.0000025933;0.0000000293;0.0000000293;0.0000000293
18535;-0.0000001495;-0.0000001092;-0.0000029509;-0.0000000899;-0.0000000899;-0.0000000899
18540;0.0000000889;0.0000000553;-0.0000028317;0.0000000293;0.0000000889;0.0000000889
18545;-0.0000001495;-0.0000001095;-0.0000033681;-0.0000000899;-0.0000000899;-0.0000000899
18550;0.0000000889;0.0000000556;-0.0000034278;0.0000000293;0.0000000293;0.0000000293
18555;-0.0000000899;-0.0000001093;-0.0000027125;-0.0000000899;-0.0000000899;-0.0000000899
18560;0.0000000889;0.0000000551;-0.0000024145;0.0000000889;0.0000000889;0.0000000889
18565;-0.0000000899;-0.0000001090;-0.0000017588;-0.0000001495;-0.0000001495;-0.0000001495
18570;0.0000000889;0.0000000540;-0.0000031893;0.0000000293;0.0000000293;0.0000000293
18575;-0.0000000899;-0.0000001097;-0.0000029509;-0.0000000899;-0.0000001495;-0.0000001495
18580;0.0000000889;0.0000000546;-0.0000031893;0.0000000889;0.0000000889;0.0000000889
18585;-0.0000001495;-0.0000001086;-0.0000040834;-0.0000000899;-0.0000000899;-0.0000000899
18590;0.0000000889;0.0000000541;-0.0000030105;0.0000000889;0.0000000889;0.0000000889
18595;-0.0000001495;-0.0000001083;-0.0000035470;-0.0000001495;-0.0000001495;-0.0000001495
18600;0.0000000889;0.0000000550;-0.0000030701;0.0000000293;0.0000000293;0.0000000293
18605;-0.0000000899;-0.0000001092;-0.0000023549;-0.0000001495;-0.0000001495;-0.0000001495
18610;0.0000000293;0.0000000546;-0.0000031297;0.0000000889;0.0000000889;0.0000000889
18615;-0.0000000303;-0.0000001090;-0.0000019972;-0.0000000899;-0.0000000899;-0.0000000899
18620;0.0000000889;0.0000000541;-0.0000022357;0.0000000889;0.0000000889;0.0000000889
18625;-0.0000001495;-0.0000001085;-0.0000031893;-0.0000001495;-0.0000001495;-0.0000001495
18630;0.0000000293;0.0000000539;-0.0000030105;-0.0000000303;0.0000000293;0.0000000293
18635;-0.0000000899;-0.0000001086;-0.0000039046;-0.0000000899;-0.0000000899;-0.0000000899
18640;0.0000000889;0.0000000546;-0.0000037258;0.0000000889;0.0000000889;0.0000000889
18645;-0.0000001495;-0.0000001078;-0.0000042622;-0.0000001495;-0.0000001495;-0.0000001495
18650;0.0000000293;0.0000000546;-0.0000045602;0.0000000889;0.0000000889;0.0000000889
18655;-0.0000000899;-0.0000001078;-0.0000037258;-0.0000000303;-0.0000000899;-0.0000000899
18660;0.0000000889;0.0000000525;-0.0000041430;0.0000000889;0.0000000889;0.0000000889
18665;-0.0000000899;-0.0000001079;-0.0000034278;-0.0000001495;-0.0000000899;-0.0000000899
18670;0.0000000293;0.0000000536;-0.0000031893;0.0000000293;0.0000000293;0.0000000293
18675;-0.0000000899;-0.0000001078;-0.0000031297;-0.0000000899;-0.0000000899;-0.0000000899
18680;0.0000000889;0.0000000540;-0.0000030105;0.0000000293;0.0000000293;0.0000000293
18685;-0.0000000899;-0.0000001072;-0.0000031893;-0.0000000899;-0.0000001495;-0.0000001495
18690;0.0000000889;0.0000000535;-0.0000033681;0.0000000293;0.0000000293;0.0000000293
18695;-0.0000001495;-0.0000001076;-0.0000027721;-0.0000000899;-0.0000000899;-0.0000000899
18700;0.0000000889;0.0000000538;-0.0000027125;0.0000000889;0.0000000293;0.0000000293
18705;-0.0000000899;-0.0000001072;-0.0000031893;-0.0000000899;-0.0000000899;-0.0000000899
18710;0.0000000293;0.0000000541;-0.0000034874;0.0000000889;0.0000000293;0.0000000293
18715;-0.0000001495;-0.0000001066;-0.0000029509;-0.0000001495;-0.0000001495;-0.0000001495
18720;0.0000000889;0.0000000531;-0.0000030105;0.0000000889;0.0000000889;0.0000000889
18725;-0.0000000899;-0.0000001077;-0.0000025933;-0.0000000899;-0.0000000899;-0.0000000899
18730;0.0000000889;0.0000000539;-0.0000025933;0.0000000293;0.0000000293;0.0000000293
18735;-0.0000001495;-0.0000001073;-0.0000023549;-0.0000000899;-0.0000001495;-0.0000001495
18740;0.0000000889;0.0000000541;-0.0000025933;0.0000000889;0.0000000293;0.0000000293
18745;-0.0000001495;-0.0000001069;-0.0000034278;-0.0000001495;-0.0000001495;-0.0000001495
18750;0.0000000889;0.0000000533;-0.0000034278;0.0000000293;0.0000000889;0.0000000889
18755;-0.0000001495;-0.0000001063;-0.0000030701;-0.0000000899;-0.0000001495;-0.0000001495
18760;0.0000000889;0.0000000535;-0.0000024741;0.0000000889;0.0000000293;0.0000000293
18765;-0.0000000303;-0.0000001065;-0.0000028317;-0.0000000899;-0.0000000899;-0.0000000899
18770;0.0000000889;0.0000000529;-0.0000029509;0.0000000889;0.0000000293;0.0000000293
18775;-0.0000001495;-0.0000001063;-0.0000027125;-0.0000001495;-0.0000001495;-0.0000001495
18780;0.0000000889;0.0000000535;-0.0000027125;0.0000000889;0.0000000889;0.0000000889
18785;-0.0000001495;-0.0000001062;-0.0000037258;-0.0000000303;-0.0000000899;-0.0000000899
18790;0.0000000889;0.0000000535;-0.0000025337;0.0000000889;0.0000000889;0.0000000889
18795;-0.0000001495;-0.0000001066;-0.0000027125;-0.0000000899;-0.0000000899;-0.0000000899
18800;0.0000000293;0.0000000536;-0.0000028317;0.0000000293;0.0000000293;0.0000000293
18805;-0.0000001495;-0.0000001058;-0.0000034874;-0.0000000899;-0.0000000899;-0.0000000899
18810;0.0000000889;0.0000000533;-0.0000039046;0.0000000293;0.0000000293;0.0000000293
18815;-0.0000000899;-0.0000001057;-0.0000039046;-0.0000001495;-0.0000001495;-0.0000001495
18820;0.0000000889;0.0000000529;-0.0000033681;0.0000000293;0.0000000889;0.0000000889
18825;-0.0000001495;-0.0000001052;-0.0000028317;-0.0000000899;-0.0000000899;-0.0000000899
18830;0.0000000293;0.0000000540;-0.0000022953;0.0000000889;0.0000000889;0.0000000889
18835;-0.0000001495;-0.0000001057;-0.0000025933;-0.0000002091;-0.0000001495;-0.0000001495
18840;0.0000000293;0.0000000534;-0.0000024741;0.0000000293;0.0000000293;0.0000000293
18845;-0.0000001495;-0.0000001063;-0.0000030701;-0.0000000899;-0.0000000899;-0.0000000899
18850;0.0000000889;0.0000000529;-0.0000024741;0.0000000293;0.0000000293;0.0000000293
18855;-0.0000001495;-0.0000001053;-0.0000040238;-0.0000000899;-0.0000000899;-0.0000000899
18860;0.0000000293;0.0000000527;-0.0000028913;0.0000000889;0.0000000889;0.0000000889
18865;-0.0000001495;-0.0000001066;-0.0000033681;-0.0000000899;-0.0000000899;-0.0000000899
18870;0.0000000889;0.0000000523;-0.0000035470;0.0000000293;0.0000000293;0.0000000293
18875;-0.0000000899;-0.0000001053;-0.0000032489;-0.0000000899;-0.0000000899;-0.0000000899
18880;0.0000000889;0.0000000523;-0.0000030105;0.0000000293;0.0000000889;0.0000000889
18885;-0.0000001495;-0.0000001059;-0.0000037258;-0.0000000899;-0.0000000899;-0.0000000899
18890;0.0000000889;0.0000000532;-0.0000042622;0.0000000293;0.0000000293;0.0000000293
18895;-0.0000001495;-0.0000001050;-0.0000037854;-0.0000000899;-0.0000001495;-0.0000001495
18900;0.0000000293;0.0000000520;-0.0000015800;0.0000000293;0.0000000293;0.0000000293
18905;-0.0000000303;-0.0000001049;-0.0000030701;-0.0000000899;-0.0000000899;-0.0000000899
18910;0.0000000293;0.0000000528;-0.0000039642;0.0000000293;0.0000000293;0.0000000293
18915;-0.0000000303;-0.0000001049;-0.0000040238;-0.0000000899;-0.0000000899;-0.0000000899
18920;0.0000000889;0.0000000532;-0.0000033681;0.0000000889;0.0000000293;0.0000000293
18925;-0.0000001495;-0.0000001045;-0.0000035470;-0.0000000899;-0.0000000899;-0.0000000899
18930;0.0000000293;0.0000000522;-0.0000039046;0.0000000293;0.0000000293;0.0000000293
18935;-0.0000001495;-0.0000001052;-0.0000027125;-0.0000001495;-0.0000001495;-0.0000001495
18940;0.0000000889;0.0000000524;-0.0000031893;0.0000000889;0.0000000293;0.0000000293
18945;-0.0000000899;-0.0000001052;-0.0000043814;-0.0000001495;-0.0000000899;-0.0000000899
18950;0.0000000889;0.0000000525;-0.0000030701;0.0000000889;0.0000000889;0.0000000889
18955;-0.0000000899;-0.0000001043;-0.0000028317;-0.0000000899;-0.0000000899;-0.0000000899
18960;0.0000000889;0.0000000521;-0.0000034278;0.0000000293;0.0000000293;0.0000000293
18965;-0.0000000899;-0.0000001034;-0.0000029509;-0.0000001495;-0.0000000899;-0.0000000899
18970;0.0000000889;0.0000000515;-0.0000022357;0.0000000293;0.0000000293;0.0000000293
18975;-0.0000000899;-0.0000001043;-0.0000033681;-0.0000000899;-0.0000001495;-0.0000001495
18980;0.0000000889;0.0000000517;-0.0000031297;0.0000000889;0.0000000889;0.0000000889
18985;-0.0000000899;-0.0000001038;-0.0000036662;-0.0000000899;-0.0000000899;-0.0000000899
18990;0.0000000889;0.0000000525;-0.0000028317;0.0000000889;0.0000000889;0.0000000889
18995;-0.0000001495;-0.0000001048;-0.0000024741;-0.0000000899;-0.0000000899;-0.0000000899
19000;0.0000000889;0.0000000523;-0.0000027721;0.0000000293;0.0000000293;0.0000000293
19005;-0.0000000899;-0.0000001030;-0.0000030701;-0.0000000899;-0.0000000899;-0.0000000899
19010;0.0000000293;0.0000000513;-0.0000020568;0.0000000889;0.0000000889;0.0000000889
19015;-0.0000000899;-0.0000001037;-0.0000030701;-0.0000000899;-0.0000000899;-0.0000000899
19020;0.0000000889;0.0000000519;-0.0000018184;0.0000000293;0.0000000293;0.0000000293
19025;-0.0000000899;-0.0000001034;-0.0000013416;-0.0000000899;-0.0000000899;-0.0000000899
19030;0.0000000889;0.0000000518;-0.0000030105;0.0000000293;0.0000000293;0.0000000293
19035;-0.0000000899;-0.0000001038;-0.0000025933;-0.0000001495;-0.0000000899;-0.0000000899
19040;0.0000000889;0.0000000517;-0.0000028317;0.0000000889;0.0000000889;0.0000000889
19045;-0.0000000899;-0.0000001031;-0.0000027721;-0.0000001495;-0.0000001495;-0.0000001495
19050;0.0000000293;0.0000000512;-0.0000029509;0.0000000293;0.0000000293;0.0000000293
19055;-0.0000000899;-0.0000001032;-0.0000029509;-0.0000000899;-0.0000000899;-0.0000000899
19060;0.0000000889;0.0000000522;-0.0000018780;0.0000000293;0.0000000293;0.0000000293
19065;-0.0000000899;-0.0000001037;-0.0000025933;-0.0000000899;-0.0000000899;-0.0000000899
19070;0.0000000889;0.0000000518;-0.0000019972;0.0000000889;0.0000000889;0.0000000889
19075;-0.0000001495;-0.0000001028;-0.0000011628;-0.0000000899;-0.0000000899;-0.0000000899
19080;0.0000000889;0.0000000523;-0.0000024741;0.0000000889;0.0000000889;0.0000000889
19085;-0.0000000899;-0.0000001031;-0.0000046794;-0.0000001495;-0.0000001495;-0.0000001495
19090;0.0000000889;0.0000000516;-0.0000037258;0.0000000293;0.0000000293;0.0000000293
19095;-0.0000000899;-0.0000001027;-0.0000040834;-0.0000000303;-0.0000000899;-0.0000000899
19100;0.0000000293;0.0000000516;-0.0000047391;0.0000000293;0.0000000293;0.0000000293
19105;-0.0000000899;-0.0000001024;-0.0000030105;-0.0000000899;-0.0000000899;-0.0000000899
19110;0.0000000889;0.0000000510;-0.0000022953;0.0000000293;0.0000000293;0.0000000293
19115;-0.0000000303;-0.0000001022;-0.0000022953;-0.0000000899;-0.0000000899;-0.0000000899
19120;0.0000000889;0.0000000515;-0.0000031297;0.0000000293;0.0000000293;0.0000000293
19125;-0.0000001495;-0.0000001022;-0.0000028317;-0.0000001495;-0.0000000899;-0.0000000899
19130;0.0000000889;0.0000000518;-0.0000036066;0.0000000293;0.0000000293;0.0000000293
19135;-0.0000000899;-0.0000001023;-0.0000046198;-0.0000000899;-0.0000000899;-0.0000000899
19140;0.0000000889;0.0000000506;-0.0000030105;0.0000000889;0.0000000889;0.0000000889
19145;-0.0000001495;-0.0000001030;-0.0000026529;-0.0000000899;-0.0000000899;-0.0000000899
19150;0.0000000889;0.0000000515;-0.0000031893;0.0000000889;0.0000000889;0.0000000889
19155;-0.0000001495;-0.0000001026;-0.0000037258;-0.0000001495;-0.0000001495;-0.0000001495
19160;0.0000000889;0.0000000509;-0.0000038450;0.0000000293;0.0000000293;0.0000000293
19165;-0.0000000899;-0.0000001020;-0.0000040238;-0.0000001495;-0.0000001495;-0.0000001495
19170;0.0000000889;0.0000000517;-0.0000039046;0.0000000889;0.0000000889;0.0000000889
19175;-0.0000001495;-0.0000001017;-0.0000026529;-0.0000000303;-0.0000000899;-0.0000000899
19180;-0.0000000303;0.0000000514;-0.0000024741;0.0000000293;0.0000000293;0.0000000293
19185;-0.0000001495;-0.0000001016;-0.0000030701;-0.0000000899;-0.0000000899;-0.0000000899
19190;0.0000000293;0.0000000512;-0.0000033085;0.0000000293;0.0000000293;0.0000000293
19195;-0.0000000899;-0.0000001021;-0.0000039642;-0.0000000899;-0.0000000899;-0.0000000899
19200;0.0000000889;0.0000000523;-0.0000040238;0.0000000293;0.0000000293;0.0000000293
19205;-0.0000000899;-0.0000001020;-0.0000028317;-0.0000000899;-0.0000000899;-0.0000000899
19210;0.0000000889;0.0000000514;-0.0000034874;0.0000000293;0.0000000293;0.0000000293
19215;-0.0000001495;-0.0000001020;-0.0000033085;-0.0000000899;-0.0000001495;-0.0000001495
19220;0.0000000293;0.0000000511;-0.0000041430;0.0000000293;0.0000000293;0.0000000293
19225;-0.0000000899;-0.0000001023;-0.0000047391;-0.0000000899;-0.0000000899;-0.0000000899
